ANOPRO,TIPO_COMBUSTIBLE,VALE,NOMBRE_PLACA,UNIDAD_ORGANICA,MES_CONSUMO,KM_RECORRIDO,CANTIDAD_GALONES,PRECIO,TOTAL_CONSUMO,FECHA_INGRESO_VALE,FECHA_SOAT,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
2019,DIESEL B5 S-50,2000426793,EUF-263,SUB GERENCIA DE SERENAZGO,201907,0,6,12.74,76.44,20190715,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GNV,3000000871,EGZ-913,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,3,120,32.34,1.59,51.42,20181222,20190110,LIMA,LIMA,ATE,150103,20230510
2019,GNV,3000000874,EGZ-913,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,3,120,23.54,1.59,37.43,20181226,20190110,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417135,EUF-266,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417137,EAA-662,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201905,4,10,12.87,128.7,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417138,EUF-277,SUB GERENCIA DE SERENAZGO,201905,0,5.88,12.87,75.7,20190521,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417141,EGS-131,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201905,4,500,5.54,12.87,71.29,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417143,EUF-282,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190521,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417146,EGE-196,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,16.51,12.87,212.47,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417147,EUE-827,SUB GERENCIA DE SERENAZGO,201905,4,500,6,12.87,77.22,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417150,EUE-774,SUB GERENCIA DE SERENAZGO,201905,4,500,5.85,12.87,75.26,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417302,EUF-253,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417303,EUF-275,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190521,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417307,EAA-707,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,4,000,15.11,12.87,194.4,20190521,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000417818,EUE-826,SUB GERENCIA DE SERENAZGO,201905,4,500,8,15.39,123.12,20190528,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000417824,EUE-947,SUB GERENCIA DE SERENAZGO,201905,4,200,4.85,15.39,74.63,20190528,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000417847,6306-8F,SUB GERENCIA DE SERENAZGO,201905,1,200,1.77,15.39,27.18,20190528,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000417852,EUE-828,SUB GERENCIA DE SERENAZGO,201905,4,500,8,15.39,123.12,20190528,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391907,EAA-207,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201903,4,500,10,14.07,140.7,20190307,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391868,EUA-759,SUB GERENCIA DE SERENAZGO,201903,4,200,5,14.07,70.35,20190307,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391853,EUE-829,SUB GERENCIA DE SERENAZGO,201903,4,500,6.22,14.07,87.49,20190307,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391851,EGC-130,SUB GERENCIA DE SERENAZGO,201903,4,500,7.96,14.07,112.03,20190307,20190905,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392470,EAA-707,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,4,000,17.23,12.73,219.33,20190314,20191015,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392410,EGB-804,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,23.01,12.73,292.85,20190314,20190211,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392043,NG-50098,SUB GERENCIA DE SERENAZGO,201903,1,200,2,14.24,28.48,20190309,20200514,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392050,C9N-753,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201903,4,500,6.53,14.24,92.96,20190309,20181226,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392054,EGE-171,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201903,4,500,6,14.24,85.44,20190309,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392045,EU-0223,SUB GERENCIA DE SERENAZGO,201903,1,200,0.74,14.24,10.48,20190309,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392044,EU-0213,SUB GERENCIA DE SERENAZGO,201903,1,200,1.91,14.24,27.18,20190309,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392033,EA-2220,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,1,200,3,14.24,42.72,20190309,20190211,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392101,4418-EA,SUB GERENCIA DE SERENAZGO,201903,1,200,2,14.24,28.48,20190310,20200516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392095,6306-8F,SUB GERENCIA DE SERENAZGO,201903,1,200,2,14.24,28.48,20190310,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392096,EU-0220,SUB GERENCIA DE SERENAZGO,201903,1,200,2,14.24,28.48,20190310,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392073,EUA-018,SUB GERENCIA DE SERENAZGO,201903,4,200,5,14.24,71.2,20190310,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392071,EUE-825,SUB GERENCIA DE SERENAZGO,201903,4,500,8,14.24,113.92,20190310,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411235,EUE-825,SUB GERENCIA DE SERENAZGO,201904,4,500,6.28,15.19,95.35,20190414,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411242,EAA-207,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201904,4,500,10,15.19,151.9,20190414,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411254,6306-8F,SUB GERENCIA DE SERENAZGO,201904,1,200,1.33,15.19,20.2,20190414,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411257,5304-EA,SUB GERENCIA DE SERENAZGO,201904,1,200,1.63,15.19,24.7,20190414,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411282,EUA-021,SUB GERENCIA DE SERENAZGO,201904,4,200,4.08,15.19,62.01,20190414,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411287,EUE-829,SUB GERENCIA DE SERENAZGO,201904,4,500,8,15.19,121.52,20190415,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411294,EUE-835,SUB GERENCIA DE SERENAZGO,201904,4,500,6.73,15.19,102.21,20190415,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411304,EUE-836,SUB GERENCIA DE SERENAZGO,201904,4,500,6.13,15.19,93.13,20190415,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411359,EU-0218,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.19,30.38,20190415,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411363,EU-0216,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.19,30.38,20190415,20200519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411367,EUF-253,SUB GERENCIA DE SERENAZGO,201904,0,3.78,12.73,48.16,20190415,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411450,PGQ-764,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,4,500,6,15.19,91.14,20190416,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411456,EUE-826,SUB GERENCIA DE SERENAZGO,201904,4,500,8,15.19,121.52,20190416,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411466,EU-0215,SUB GERENCIA DE SERENAZGO,201904,1,200,1.81,15.19,27.43,20190416,20200519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394811,EGZ-671,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,35.83,12.73,456.13,20190409,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412049,6540-8F,SUB GERENCIA DE SERENAZGO,201904,1,200,1.53,15.38,23.58,20190424,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412102,5304-EA,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.38,30.76,20190425,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420730,EGU-931,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201906,4,500,6,15.2,91.2,20190620,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420783,EW-1753,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,1,200,5,15.2,76,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420788,EAA-654,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201906,4,500,4.72,15.2,71.74,20190621,20200613,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420799,PGQ-763,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,4,500,6,15.2,91.2,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420802,PGQ-763,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,4,500,3.75,15.2,56.95,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420368,EGE-186,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,160,36,12.99,467.64,20190616,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420369,INT-023,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,3,120,25,12.99,324.75,20190616,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420418,EAA-662,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,4,10,12.99,129.9,20190617,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425212,EGE-201,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,45.15,12.99,586.49,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425225,EGE-191,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,500,3.7,12.99,48,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425237,INT-307,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201906,5,200,40,12.99,519.6,20190626,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425345,EUF-282,SUB GERENCIA DE SERENAZGO,201906,0,5.02,12.99,65.16,20190628,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425398,G.M.A,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,0,8,12.99,103.92,20190628,19000101,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425437,EUF-273,SUB GERENCIA DE SERENAZGO,201906,0,4.01,12.99,52.04,20190629,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425440,EUE-827,SUB GERENCIA DE SERENAZGO,201906,4,500,6,12.99,77.94,20190629,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425442,EUE-774,SUB GERENCIA DE SERENAZGO,201906,4,500,3.36,12.99,43.66,20190629,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GNV,3000005192,EGZ-913,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,3,120,22.2,1.6,35.52,20190604,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394874,EGE-183,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,160,10,12.73,127.3,20190409,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394875,EGB-243,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201904,5,200,34.9,12.73,444.32,20190409,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394886,EGB-801,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394890,EUE-933,SUB GERENCIA DE SERENAZGO,201904,4,500,5.57,12.73,70.89,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394903,EUE-761,SUB GERENCIA DE SERENAZGO,201904,5,400,3.45,12.73,43.89,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394914,EGT-684,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,160,25,12.73,318.25,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394915,EGY-017,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394921,EGE-164,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411109,EUF-263,SUB GERENCIA DE SERENAZGO,201904,0,8,12.73,101.84,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411111,EUF-265,SUB GERENCIA DE SERENAZGO,201904,0,6,12.73,76.38,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411131,EGE-180,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411132,EGZ-680,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,40,12.73,509.2,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411133,INT-027,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201904,3,120,30,12.73,381.9,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411138,EGE-202,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411145,EGE-192,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,160,19.15,12.73,243.72,20190412,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411658,EUF-265,SUB GERENCIA DE SERENAZGO,201904,0,4.6,12.73,58.57,20190420,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411659,INT-027,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201904,3,120,25,12.73,318.25,20190420,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380966,EUE-836,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,6.44,13.39,86.17,20181227,20181121,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380968,INT-011,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,3,13.39,40.17,20181227,20191026,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380973,EUE-825,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,5.55,13.39,74.3,20181227,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380976,EUA-837,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,6,13.39,80.34,20181227,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380979,EUE-947,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,200,5.91,13.39,79.16,20181227,20181002,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380982,AHJ-818,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,5.75,13.39,77.02,20181227,20190724,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408022,EUE-826,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,8,13.39,107.12,20181227,20181121,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408030,EAA-654,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,4,500,6.03,13.39,80.69,20181227,20190613,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408034,EGK-142,S.G DE CONTROL OPERACIONES Y SANCIONES,201912,4,500,5.07,13.39,67.93,20181227,20190211,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408035,INT-006,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,2.6,13.39,34.76,20181227,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408044,EUA-755,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,200,4.56,13.39,61.11,20181228,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408052,EUE-835,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,6.1,13.39,81.72,20181228,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408065,EGT-304,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,4,500,8,13.39,107.12,20181228,20190331,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408086,EAA-654,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,4,500,7.86,13.39,105.18,20181228,20190613,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408088,6335-8F,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,2,13.39,26.78,20181228,20171218,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408093,INT-008,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,3,13.39,40.17,20181228,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408094,5304-EA,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,2,13.39,26.78,20181228,20180516,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394629,INT-025,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,3,120,10,12.73,127.3,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394610,EUE-933,SUB GERENCIA DE SERENAZGO,201904,4,500,6,12.73,76.38,20190406,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394631,INT-023,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,3,120,25,12.73,318.25,20190406,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394635,EGE-201,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,45.85,12.73,583.7,20190406,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394647,EGB-799,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,23.52,12.73,299.35,20190406,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394658,EGY-024,ALCALDIA,201904,4,500,16.9,12.73,215.14,20190406,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394661,EGT-599,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,160,25,12.73,318.25,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394678,EGZ-671,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,36.58,12.73,465.7,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394683,EUE-761,SUB GERENCIA DE SERENAZGO,201904,5,400,4.86,12.73,61.86,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394686,EGZ-721,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,40,12.73,509.2,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394695,INT-025,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,3,120,10,12.73,127.3,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394685,EGE-202,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394533,EUA-837,SUB GERENCIA DE SERENAZGO,201904,4,500,6,14.9,89.4,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394544,EW-2343,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,1,200,3.96,14.9,59.06,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000394650,6540-8F,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.1,30.2,20190406,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411069,EU-0209,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.1,30.2,20190412,20200519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411957,EUF-282,SUB GERENCIA DE SERENAZGO,201904,0,3.69,12.73,46.95,20190423,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417061,EAA-169,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201905,4,500,8,12.87,102.96,20190518,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417062,EUF-259,SUB GERENCIA DE SERENAZGO,201905,0,5.29,12.87,68.07,20190518,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417064,EUF-277,SUB GERENCIA DE SERENAZGO,201905,0,4.89,12.87,62.96,20190518,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417067,EUF-282,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190518,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417073,EGB-799,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.87,321.75,20190518,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417074,EGY-884,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201905,4,500,8.28,12.87,106.56,20190518,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417081,EUE-933,SUB GERENCIA DE SERENAZGO,201905,4,500,5.26,12.87,67.67,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417084,EUF-256,SUB GERENCIA DE SERENAZGO,201905,0,5.11,12.87,65.73,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417086,EGZ-671,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,35,12.87,450.45,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417158,EGT-599,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,4,160,25,12.87,321.75,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417159,EAA-673,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,4,000,18.28,12.87,235.29,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417161,EGZ-721,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,40,12.87,514.8,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417190,EGE-180,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.87,321.75,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417195,EGZ-671,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,35,12.87,450.45,20190520,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417196,EUF-272,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190520,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417236,EGE-182,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.87,321.75,20190520,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417238,EAA-169,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201905,4,500,7.57,12.87,97.4,20190520,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410578,EUA-018,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,5,13.14,65.7,20190118,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411475,EUA-845,SUB GERENCIA DE SERENAZGO,201904,4,500,6,15.19,91.14,20190417,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416417,EUF-274,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190512,20200327,LIMA,LIMA,ATE,150103,20230510
